event,player,selectionLabel,odds_decimal_betinia,status_selection_betinia,marketLabel,deadline_x,odds_decimal_expekt,status_selection_expekt,deadline_y,odds_decimal_betano,status_selection_betano,deadline,payout_betinia,payout_expekt,payout_betano,ratio_betinia_over_expekt,ratio_expekt_over_betinia,ratio_betinia_over_betano,ratio_betano_over_betinia,ratio_expekt_over_betano,ratio_betano_over_expekt,best_payout,best_bookmaker,second_best_payout,ratio_best_over_second
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 1.5,20.0,Open,Antal afslutninger på mål | Robin Koch,nan,,,,21.0,Open,2026-01-09T19:30:00+00:00,20.0,,21.0,,,0.9523809523809523,1.05,,,21.0,Betano,20.0,1.05
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 0.5,1.5455,Open,Antal afslutninger på mål | Jean Matteo Bahoya,nan,1.62,Open,2026-01-09T19:30:00+00:00,,,,1.5455,1.62,,0.9540123456790124,1.0482044645745714,,,,,1.62,Expekt,1.5455,1.0482044645745714
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Yes,4.0,Open,Spiller scorer | Felix Nmecha,nan,6.5,Open,2026-01-09T19:30:00+00:00,6.8,Open,2026-01-09T19:30:00+00:00,4.0,6.5,6.8,0.6153846153846154,1.625,0.5882352941176471,1.7,0.9558823529411765,1.0461538461538462,6.8,Betano,6.5,1.0461538461538462
Eintracht Frankfurt vs Borussia Dortmund,Salih Özcan,Over 0.5,1.8182,Open,Spillers samlede antal skud | Salih Özcan,nan,,,,1.9,Open,2026-01-09T19:30:00+00:00,1.8182,,1.9,,,0.9569473684210527,1.0449895501044988,,,1.9,Betano,1.8182,1.0449895501044988
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,2.7143,Open,Spillers samlede antal assister | Younes Ebnoutalib,nan,7.0,Open,2026-01-09T19:30:00+00:00,6.7,Open,2026-01-09T19:30:00+00:00,2.7143,7.0,6.7,0.38775714285714286,2.578933795085289,0.40511940298507465,2.468408061010205,1.044776119402985,0.9571428571428572,7.0,Expekt,6.7,1.044776119402985
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 0.5,1.06,Closed,Spillers samlede antal skud | Julian Brandt,nan,1.12,Open,2026-01-09T19:30:00+00:00,1.17,Open,2026-01-09T19:30:00+00:00,1.06,1.12,1.17,0.9464285714285714,1.0566037735849056,0.9059829059829061,1.1037735849056602,0.9572649572649574,1.044642857142857,1.17,Betano,1.12,1.044642857142857
Eintracht Frankfurt vs Borussia Dortmund,Michael Zetterer,Over 2.5,1.6,Open,Målmand Redninger | Michael Zetterer,nan,1.5,Open,2026-01-09T19:30:00+00:00,1.67,Open,2026-01-09T19:30:00+00:00,1.6,1.5,1.67,1.0666666666666667,0.9375,0.9580838323353295,1.04375,0.8982035928143713,1.1133333333333333,1.67,Betano,1.6,1.04375
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 1.5,2.4,Open,Spillers samlede antal skud | Mahmoud Dahoud,nan,2.3,Open,2026-01-09T19:30:00+00:00,1.83,Open,2026-01-09T19:30:00+00:00,2.4,2.3,1.83,1.0434782608695652,0.9583333333333333,1.3114754098360655,0.7625000000000001,1.256830601092896,0.7956521739130435,2.4,Betinia,2.3,1.0434782608695652
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 0.5,,,Spillers samlede antal assister | Rasmus Kristensen,,7.0,Open,2026-01-09T19:30:00+00:00,7.3,Open,2026-01-09T19:30:00+00:00,,7.0,7.3,,,,,0.9589041095890412,1.042857142857143,7.3,Betano,7.0,1.042857142857143
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 0.5,1.25,Open,Spiller Frispark Begået | Jessic Ngankam,nan,1.2,Open,2026-01-09T19:30:00+00:00,,,,1.25,1.2,,1.0416666666666667,0.96,,,,,1.25,Betinia,1.2,1.0416666666666667
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 0.5,3.6667,Open,Spillers samlede antal assister | Julien Duranville,nan,5.0,Open,2026-01-09T19:30:00+00:00,4.8,Open,2026-01-09T19:30:00+00:00,3.6667,5.0,4.8,0.73334,1.363623967054845,0.7638958333333333,1.3090790083726511,1.0416666666666667,0.96,5.0,Expekt,4.8,1.0416666666666667
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 0.5,2.2,Open,Spillers samlede antal assister | Karim Adeyemi,nan,5.0,Open,2026-01-09T19:30:00+00:00,4.8,Open,2026-01-09T19:30:00+00:00,2.2,5.0,4.8,0.44000000000000006,2.2727272727272725,0.45833333333333337,2.1818181818181817,1.0416666666666667,0.96,5.0,Expekt,4.8,1.0416666666666667
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 2.5,3.0,Open,Spillers samlede antal tacklinger | Nico Schlotterbeck,nan,2.88,Open,2026-01-09T19:30:00+00:00,,,,3.0,2.88,,1.0416666666666667,0.96,,,,,3.0,Betinia,2.88,1.0416666666666667
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 0.5,1.5,Open,Spiller Frispark Begået | Ritsu Doan,nan,1.44,Open,2026-01-09T19:30:00+00:00,,,,1.5,1.44,,1.0416666666666667,0.96,,,,,1.5,Betinia,1.44,1.0416666666666667
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Yes,3.6,Open,Spiller får kort | Timothy Chandler,nan,3.75,Open,2026-01-09T19:30:00+00:00,,,,3.6,3.75,,0.9600000000000001,1.0416666666666667,,,,,3.75,Expekt,3.6,1.0416666666666667
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 0.5,1.3847,Open,Spiller Frispark Begået | Maximilian Beier,nan,1.33,Open,2026-01-09T19:30:00+00:00,,,,1.3847,1.33,,1.0411278195488722,0.9604968585253124,,,,,1.3847,Betinia,1.33,1.0411278195488722
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 1.5,4.0,Open,Spillers samlede antal skud | Aurelio Buta,nan,5.0,Open,2026-01-09T19:30:00+00:00,5.2,Open,2026-01-09T19:30:00+00:00,4.0,5.0,5.2,0.8,1.25,0.7692307692307692,1.3,0.9615384615384615,1.04,5.2,Betano,5.0,1.04
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Yes,3.0,Open,Spiller får kort | Robin Koch,nan,4.33,Open,2026-01-09T19:30:00+00:00,4.5,Open,2026-01-09T19:30:00+00:00,3.0,4.33,4.5,0.6928406466512702,1.4433333333333334,0.6666666666666666,1.5,0.9622222222222222,1.0392609699769053,4.5,Betano,4.33,1.0392609699769053
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 0.5,1.6154,Open,Spillers samlede antal skud | Aurelio Buta,nan,1.8,Open,2026-01-09T19:30:00+00:00,1.87,Open,2026-01-09T19:30:00+00:00,1.6154,1.8,1.87,0.8974444444444444,1.1142751021418844,0.8638502673796791,1.1576080227807355,0.9625668449197861,1.038888888888889,1.87,Betano,1.8,1.038888888888889
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 1.5,1.35,Open,Spillers samlede antal skud | Jean Matteo Bahoya,nan,1.3,Open,2026-01-09T19:30:00+00:00,,,,1.35,1.3,,1.0384615384615385,0.9629629629629629,,,,,1.35,Betinia,1.3,1.0384615384615385
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 0.5,2.5455,Open,Spillers samlede antal assister | Ritsu Doan,nan,5.5,Open,2026-01-09T19:30:00+00:00,5.7,Open,2026-01-09T19:30:00+00:00,2.5455,5.5,5.7,0.46281818181818185,2.1606757022196033,0.4465789473684211,2.2392457277548616,0.9649122807017544,1.0363636363636364,5.7,Betano,5.5,1.0363636363636364
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 0.5,3.5,Open,Antal afslutninger på mål | Aurelio Buta,nan,4.2,Open,2026-01-09T19:30:00+00:00,4.35,Open,2026-01-09T19:30:00+00:00,3.5,4.2,4.35,0.8333333333333333,1.2,0.8045977011494253,1.2428571428571427,0.9655172413793105,1.0357142857142856,4.35,Betano,4.2,1.0357142857142856
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 0.5,2.6667,Open,Spillers samlede antal assister | Ansgar Knauff,nan,6.0,Open,2026-01-09T19:30:00+00:00,5.8,Open,2026-01-09T19:30:00+00:00,2.6667,6.0,5.8,0.44445,2.249971875351558,0.45977586206896554,2.1749728128398393,1.0344827586206897,0.9666666666666667,6.0,Expekt,5.8,1.0344827586206897
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 2.5,3.1,Open,Spillers samlede antal tacklinger | Daniel Svensson,nan,3.0,Open,2026-01-09T19:30:00+00:00,,,,3.1,3.0,,1.0333333333333334,0.9677419354838709,,,,,3.1,Betinia,3.0,1.0333333333333334
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Yes,3.2,Open,Spiller får kort | Felix Nmecha,nan,4.5,Open,2026-01-09T19:30:00+00:00,4.65,Open,2026-01-09T19:30:00+00:00,3.2,4.5,4.65,0.7111111111111111,1.40625,0.6881720430107526,1.453125,0.9677419354838709,1.0333333333333334,4.65,Betano,4.5,1.0333333333333334
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Yes,3.2,Open,Spiller får kort | Marcel Sabitzer,nan,4.5,Open,2026-01-09T19:30:00+00:00,4.65,Open,2026-01-09T19:30:00+00:00,3.2,4.5,4.65,0.7111111111111111,1.40625,0.6881720430107526,1.453125,0.9677419354838709,1.0333333333333334,4.65,Betano,4.5,1.0333333333333334
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 0.5,1.1334,Open,Spillers samlede antal skud | Julien Duranville,nan,1.09,Open,2026-01-09T19:30:00+00:00,1.17,Open,2026-01-09T19:30:00+00:00,1.1334,1.09,1.17,1.0398165137614679,0.9617081348155991,0.9687179487179487,1.0322922181048173,0.9316239316239318,1.0733944954128438,1.17,Betano,1.1334,1.0322922181048173
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 2.5,3.2,Open,Spillers samlede antal tacklinger | Jean Matteo Bahoya,nan,3.1,Open,2026-01-09T19:30:00+00:00,,,,3.2,3.1,,1.032258064516129,0.96875,,,,,3.2,Betinia,3.1,1.032258064516129
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Yes,,,Spiller får kort | Oscar Hojlund,,5.0,Open,2026-01-09T19:30:00+00:00,4.85,Open,2026-01-09T19:30:00+00:00,,5.0,4.85,,,,,1.0309278350515465,0.97,5.0,Expekt,4.85,1.0309278350515465
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 0.5,2.7143,Open,Spillers samlede antal assister | Jessic Ngankam,nan,6.5,Open,2026-01-09T19:30:00+00:00,6.7,Open,2026-01-09T19:30:00+00:00,2.7143,6.5,6.7,0.4175846153846154,2.3947242382934824,0.40511940298507465,2.468408061010205,0.9701492537313433,1.0307692307692309,6.7,Betano,6.5,1.0307692307692309
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 1.5,,,Spillers samlede antal assister | Julian Brandt,,17.0,Open,2026-01-09T19:30:00+00:00,16.5,Open,2026-01-09T19:30:00+00:00,,17.0,16.5,,,,,1.0303030303030303,0.9705882352941176,17.0,Expekt,16.5,1.0303030303030303
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 1.5,1.6154,Open,Spillers samlede antal tacklinger | Nico Schlotterbeck,nan,1.57,Open,2026-01-09T19:30:00+00:00,,,,1.6154,1.57,,1.0289171974522293,0.971895505757088,,,,,1.6154,Betinia,1.57,1.0289171974522293
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 0.5,1.2858,Open,Spillers samlede antal skud | Mahmoud Dahoud,nan,1.25,Open,2026-01-09T19:30:00+00:00,1.17,Open,2026-01-09T19:30:00+00:00,1.2858,1.25,1.17,1.02864,0.972157411728107,1.098974358974359,0.9099393373775081,1.0683760683760684,0.9359999999999999,1.2858,Betinia,1.25,1.02864
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Over 0.5,1.4,Open,Spiller Frispark Begået | Waldemar Anton,nan,1.44,Open,2026-01-09T19:30:00+00:00,,,,1.4,1.44,,0.9722222222222222,1.0285714285714287,,,,,1.44,Expekt,1.4,1.0285714285714287
Eintracht Frankfurt vs Borussia Dortmund,Gregor Kobel,Over 2.5,1.9,Open,Målmand Redninger | Gregor Kobel,nan,1.67,Open,2026-01-09T19:30:00+00:00,1.85,Open,2026-01-09T19:30:00+00:00,1.9,1.67,1.85,1.1377245508982037,0.8789473684210526,1.027027027027027,0.9736842105263159,0.9027027027027026,1.1077844311377247,1.9,Betinia,1.85,1.027027027027027
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 0.5,4.5,Open,Spillers samlede antal assister | Emre Can,nan,7.5,Open,2026-01-09T19:30:00+00:00,7.7,Open,2026-01-09T19:30:00+00:00,4.5,7.5,7.7,0.6,1.6666666666666667,0.5844155844155844,1.7111111111111112,0.974025974025974,1.0266666666666666,7.7,Betano,7.5,1.0266666666666666
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 0.5,4.5,Open,Spillers samlede antal assister | Hugo Larsson,nan,7.5,Open,2026-01-09T19:30:00+00:00,7.7,Open,2026-01-09T19:30:00+00:00,4.5,7.5,7.7,0.6,1.6666666666666667,0.5844155844155844,1.7111111111111112,0.974025974025974,1.0266666666666666,7.7,Betano,7.5,1.0266666666666666
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 2.5,2.05,Open,Spillers samlede antal skud | Jean Matteo Bahoya,nan,2.0,Open,2026-01-09T19:30:00+00:00,,,,2.05,2.0,,1.025,0.9756097560975611,,,,,2.05,Betinia,2.0,1.025
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Yes,,,Spiller scorer | Yan Couto,,10.0,Open,2026-01-09T19:30:00+00:00,10.25,Open,2026-01-09T19:30:00+00:00,,10.0,10.25,,,,,0.975609756097561,1.025,10.25,Betano,10.0,1.025
Eintracht Frankfurt vs Borussia Dortmund,Gregor Kobel,Over 1.5,1.3,Open,Målmand Redninger | Gregor Kobel,nan,1.2,Open,2026-01-09T19:30:00+00:00,1.27,Open,2026-01-09T19:30:00+00:00,1.3,1.2,1.27,1.0833333333333335,0.923076923076923,1.0236220472440944,0.9769230769230769,0.9448818897637795,1.0583333333333333,1.3,Betinia,1.27,1.0236220472440944
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 0.5,1.32,Open,Spiller Frispark Begået | Felix Nmecha,nan,1.29,Open,2026-01-09T19:30:00+00:00,,,,1.32,1.29,,1.0232558139534884,0.9772727272727273,,,,,1.32,Betinia,1.29,1.0232558139534884
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Yes,,,Spiller scorer | Serhou Guirassy,,2.15,Open,2026-01-09T19:30:00+00:00,2.2,Open,2026-01-09T19:30:00+00:00,,2.15,2.2,,,,,0.9772727272727272,1.0232558139534884,2.2,Betano,2.15,1.0232558139534884
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 1.5,,,Spillers samlede antal skud | Karim Adeyemi,,1.33,Open,2026-01-09T19:30:00+00:00,1.3,Open,2026-01-09T19:30:00+00:00,,1.33,1.3,,,,,1.023076923076923,0.9774436090225563,1.33,Expekt,1.3,1.023076923076923
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 1.5,3.6667,Open,Spiller Frispark Begået | Arthur Theate,nan,3.75,Open,2026-01-09T19:30:00+00:00,,,,3.6667,3.75,,0.9777866666666667,1.0227179752911337,,,,,3.75,Expekt,3.6667,1.0227179752911337
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 3.5,3.6667,Open,Spillers samlede antal skud | Jean Matteo Bahoya,nan,3.75,Open,2026-01-09T19:30:00+00:00,,,,3.6667,3.75,,0.9777866666666667,1.0227179752911337,,,,,3.75,Expekt,3.6667,1.0227179752911337
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 2.5,,,Antal afslutninger på mål | Can Uzun,,12.0,Open,2026-01-09T19:30:00+00:00,11.75,Open,2026-01-09T19:30:00+00:00,,12.0,11.75,,,,,1.0212765957446808,0.9791666666666666,12.0,Expekt,11.75,1.0212765957446808
